open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
2024-01-23 14:20:00,2172.86,2174.48,2165.00,2170.67,1034518,2024-01-23 14:24:59.999,4769.50375889,4713,460932,2125.03691020,0
2024-01-23 14:25:00,2170.67,2195.22,2170.51,2193.19,1590956,2024-01-23 14:29:59.999,7277.10336218,6501,848185,3880.72767698,0
2024-01-23 14:30:00,2193.08,2194.09,2172.34,2176.54,1309632,2024-01-23 14:34:59.999,6002.37616234,5859,670594,3074.58512208,0
2024-01-23 14:35:00,2176.51,2191.00,2175.77,2182.58,936640,2024-01-23 14:39:59.999,4285.01601529,4647,490978,2246.83685422,0
2024-01-23 14:40:00,2182.57,2187.56,2179.89,2183.27,414312,2024-01-23 14:44:59.999,1897.59197345,2460,175503,804.02243398,0
2024-01-23 14:45:00,2183.27,2183.98,2177.72,2178.66,316674,2024-01-23 14:49:59.999,1452.23048466,2002,147470,676.19418574,0
2024-01-23 14:50:00,2178.65,2188.10,2177.98,2185.93,394267,2024-01-23 14:54:59.999,1805.05678622,2587,198550,909.19913528,0
2024-01-23 14:55:00,2185.92,2194.23,2185.79,2192.29,394620,2024-01-23 14:59:59.999,1801.03810046,2169,225789,1030.56555395,0
2024-01-23 15:00:00,2192.12,2212.30,2191.92,2208.14,2293634,2024-01-23 15:04:59.999,10407.50010633,6975,1492571,6773.84623418,0
2024-01-23 15:05:00,2208.14,2210.99,2198.81,2203.08,1123432,2024-01-23 15:09:59.999,5095.36946008,5014,630867,2861.34217584,0
2024-01-23 15:10:00,2203.21,2218.15,2200.93,2213.42,1067149,2024-01-23 15:14:59.999,4825.76807000,5180,657596,2974.74798838,0
2024-01-23 15:15:00,2213.66,2215.55,2209.66,2211.91,436514,2024-01-23 15:19:59.999,1972.93797352,2596,255546,1154.99702838,0
2024-01-23 15:20:00,2211.92,2215.37,2206.71,2211.07,500379,2024-01-23 15:24:59.999,2262.57784676,3355,211449,956.40447899,0
2024-01-23 15:25:00,2211.09,2216.37,2209.70,2211.85,399056,2024-01-23 15:29:59.999,1803.67039705,2634,185420,838.16620916,0
2024-01-23 15:30:00,2211.89,2213.45,2202.92,2210.49,456797,2024-01-23 15:34:59.999,2069.24640451,2814,213338,966.56617032,0
2024-01-23 15:35:00,2210.57,2222.82,2208.90,2222.82,448425,2024-01-23 15:39:59.999,2023.16292849,2510,317491,1431.99934533,0
2024-01-23 15:40:00,2222.81,2230.10,2221.34,2223.13,1923137,2024-01-23 15:44:59.999,8641.26776987,6599,1212484,5448.82952351,0
2024-01-23 15:45:00,2223.13,2226.78,2218.16,2221.50,454135,2024-01-23 15:49:59.999,2043.23265125,3268,266329,1198.26136930,0
2024-01-23 15:50:00,2221.52,2221.94,2211.29,2213.87,535357,2024-01-23 15:54:59.999,2418.22471832,2963,235437,1063.83714393,0
2024-01-23 15:55:00,2213.97,2217.49,2212.91,2217.26,179041,2024-01-23 15:59:59.999,808.19774965,1093,102819,464.13976589,0
2024-01-23 16:00:00,2217.10,2218.55,2209.53,2209.69,1274572,2024-01-23 16:04:59.999,5759.41858360,3132,519059,2345.70429591,0
2024-01-23 16:05:00,2209.69,2214.03,2206.73,2207.82,321199,2024-01-23 16:09:59.999,1453.41813388,2513,147710,668.49735880,0
2024-01-23 16:10:00,2207.81,2207.88,2193.75,2196.51,1000444,2024-01-23 16:14:59.999,4546.91374794,4877,350863,1595.36754938,0
2024-01-23 16:15:00,2196.39,2198.26,2191.65,2192.69,327540,2024-01-23 16:19:59.999,1492.05611957,2137,137506,626.51866482,0
2024-01-23 16:20:00,2192.73,2199.79,2189.04,2199.60,311017,2024-01-23 16:24:59.999,1417.75870589,2065,175436,799.57613075,0
2024-01-23 16:25:00,2199.59,2203.82,2198.96,2203.21,369419,2024-01-23 16:29:59.999,1678.12877362,1909,233169,1059.33916984,0
2024-01-23 16:30:00,2203.20,2207.39,2200.32,2200.32,247505,2024-01-23 16:34:59.999,1123.11575342,1634,115762,525.28495314,0
2024-01-23 16:35:00,2200.22,2200.23,2191.98,2196.74,406681,2024-01-23 16:39:59.999,1852.00910249,2550,193800,882.88718099,0
2024-01-23 16:40:00,2196.74,2200.18,2195.60,2199.12,302753,2024-01-23 16:44:59.999,1377.51312493,1804,146244,665.50373587,0
2024-01-23 16:45:00,2199.13,2203.93,2197.04,2201.62,293132,2024-01-23 16:49:59.999,1332.24416360,2048,167845,762.75541338,0
2024-01-23 16:50:00,2201.40,2208.92,2198.59,2207.61,370516,2024-01-23 16:54:59.999,1681.43596256,2092,224684,1019.75522551,0
2024-01-23 16:55:00,2207.60,2217.44,2206.90,2214.02,429845,2024-01-23 16:59:59.999,1941.29453566,2715,240950,1088.31035255,0
2024-01-23 17:00:00,2214.11,2226.36,2213.69,2218.89,1052042,2024-01-23 17:04:59.999,4732.90390279,4644,719897,3238.55229305,0
2024-01-23 17:05:00,2218.89,2224.60,2215.97,2223.10,442844,2024-01-23 17:09:59.999,1994.45369685,2451,215631,971.00670941,0
2024-01-23 17:10:00,2223.11,2223.59,2217.28,2217.39,340942,2024-01-23 17:14:59.999,1535.01567173,1967,187073,842.29520963,0
2024-01-23 17:15:00,2217.39,2217.39,2209.29,2215.93,827070,2024-01-23 17:19:59.999,3735.81482799,2867,428884,1936.76112045,0
2024-01-23 17:20:00,2215.93,2223.27,2214.52,2215.75,391896,2024-01-23 17:24:59.999,1765.85004792,2453,193672,872.58314251,0
2024-01-23 17:25:00,2215.75,2220.49,2215.22,2215.84,215005,2024-01-23 17:29:59.999,969.39635515,1494,131359,592.29124265,0
2024-01-23 17:30:00,2215.97,2228.28,2213.79,2226.13,612225,2024-01-23 17:34:59.999,2754.93805393,2897,363778,1636.82910343,0
2024-01-23 17:35:00,2226.14,2228.98,2217.95,2222.21,442440,2024-01-23 17:39:59.999,1990.12871813,2449,226013,1016.74695858,0
2024-01-23 17:40:00,2222.24,2222.24,2215.00,2220.20,211187,2024-01-23 17:44:59.999,952.05520646,1787,89526,403.71532528,0
2024-01-23 17:45:00,2220.20,2221.30,2214.26,2215.95,318284,2024-01-23 17:49:59.999,1435.68305205,1919,170985,771.49841760,0
2024-01-23 17:50:00,2215.95,2216.06,2203.56,2207.52,857780,2024-01-23 17:54:59.999,3883.83685554,3586,384289,1740.77026235,0
2024-01-23 17:55:00,2207.53,2208.88,2206.10,2206.26,131356,2024-01-23 17:59:59.999,595.04204330,1328,71036,321.82386393,0
2024-01-23 18:00:00,2206.26,2219.52,2205.69,2212.72,488002,2024-01-23 18:04:59.999,2204.69370084,2525,205590,929.19470071,0
2024-01-23 18:05:00,2212.71,2217.64,2208.51,2214.11,356803,2024-01-23 18:09:59.999,1611.56111575,2270,119038,537.82014893,0
2024-01-23 18:10:00,2214.11,2216.45,2213.63,2216.44,155657,2024-01-23 18:14:59.999,702.67420809,1219,98430,444.34386997,0
2024-01-23 18:15:00,2216.45,2222.92,2215.40,2215.53,199875,2024-01-23 18:19:59.999,900.61507486,1902,102931,463.80512105,0
2024-01-23 18:20:00,2215.53,2217.00,2208.74,2210.24,196273,2024-01-23 18:24:59.999,887.15817561,1768,87748,396.67045240,0
2024-01-23 18:25:00,2210.24,2210.48,2208.59,2209.48,113231,2024-01-23 18:29:59.999,512.45421485,1086,51310,232.24333468,0
2024-01-23 18:30:00,2209.48,2209.56,2205.38,2207.80,163936,2024-01-23 18:34:59.999,742.88908254,1285,90167,408.63023934,0
2024-01-23 18:35:00,2207.80,2208.80,2201.88,2203.32,139529,2024-01-23 18:39:59.999,632.68975959,1399,56406,255.75426615,0
2024-01-23 18:40:00,2203.33,2204.25,2198.95,2200.68,244607,2024-01-23 18:44:59.999,1110.88251018,1889,111967,508.44680495,0
2024-01-23 18:45:00,2200.68,2201.23,2195.88,2197.60,224016,2024-01-23 18:49:59.999,1018.83253039,1484,89665,407.95114051,0
2024-01-23 18:50:00,2197.65,2200.46,2196.00,2197.21,129362,2024-01-23 18:54:59.999,588.62410428,1234,72767,331.13322814,0
2024-01-23 18:55:00,2197.15,2197.15,2186.25,2187.68,574756,2024-01-23 18:59:59.999,2624.44069473,2455,162707,742.54386502,0
2024-01-23 19:00:00,2187.62,2191.81,2185.09,2187.78,415216,2024-01-23 19:04:59.999,1896.92578859,2537,200263,914.96792572,0
2024-01-23 19:05:00,2187.78,2189.76,2181.48,2181.48,567167,2024-01-23 19:09:59.999,2595.90151713,3053,227609,1041.90004760,0
2024-01-23 19:10:00,2181.49,2192.26,2178.95,2190.50,606127,2024-01-23 19:14:59.999,2771.84032093,2549,426038,1947.76389538,0
2024-01-23 19:15:00,2190.50,2193.32,2186.95,2186.95,202608,2024-01-23 19:19:59.999,924.56738562,1572,96554,440.57838010,0
