create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2024-01-11 07:10:00,ETHUSD_PERP,34916458.0,135133.97888414,,,,0.88780407
2024-01-11 07:15:00,ETHUSD_PERP,34877595.0,134780.6571783,,,,1.15021476
2024-01-11 07:20:00,ETHUSD_PERP,34856550.0,134801.95377761,,,,0.81865574
2024-01-11 07:25:00,ETHUSD_PERP,34817935.0,134471.35125898,,,,0.96240602
2024-01-11 07:30:00,ETHUSD_PERP,34794093.0,134287.76037144,,,,1.70800339
2024-01-11 07:35:00,ETHUSD_PERP,34729781.0,134361.83070135,,,,0.65058674
2024-01-11 07:40:00,ETHUSD_PERP,34699969.0,134338.73074391,,,,0.55199707
2024-01-11 07:45:00,ETHUSD_PERP,34674440.0,134123.60845718,,,,0.50685983
2024-01-11 07:50:00,ETHUSD_PERP,34669713.0,134237.73091056,,,,0.38516807
2024-01-11 07:55:00,ETHUSD_PERP,34738614.0,134246.17717416,,,,0.76582181
2024-01-11 08:00:00,ETHUSD_PERP,34736994.0,134136.4734748,,,,0.90646281
2024-01-11 08:05:00,ETHUSD_PERP,34725132.0,134053.51231908,,,,0.81615896
2024-01-11 08:10:00,ETHUSD_PERP,34725124.0,134089.95683245,,,,1.67987065
2024-01-11 08:15:00,ETHUSD_PERP,34734437.0,133722.85153251,,,,4.31154112
2024-01-11 08:20:00,ETHUSD_PERP,34807228.0,134039.95717774,,,,1.81405269
2024-01-11 08:25:00,ETHUSD_PERP,34817460.0,133586.5344772,,,,2.12791602
2024-01-11 08:30:00,ETHUSD_PERP,34764151.0,133230.31224794,,,,0.82283424
2024-01-11 08:35:00,ETHUSD_PERP,34688055.0,133179.91357654,,,,0.46981559
2024-01-11 08:40:00,ETHUSD_PERP,34688115.0,133006.57592025,,,,1.18828317
2024-01-11 08:45:00,ETHUSD_PERP,34682822.0,133046.61038178,,,,1.38677583
2024-01-11 08:50:00,ETHUSD_PERP,34692012.0,132990.41251854,,,,2.46791105
2024-01-11 08:55:00,ETHUSD_PERP,34636000.0,132533.24974964,,,,1.36258138
2024-01-11 09:00:00,ETHUSD_PERP,34600095.0,132223.08682024,,,,1.15947498
2024-01-11 09:05:00,ETHUSD_PERP,34605103.0,132114.64424882,,,,1.48468512
2024-01-11 09:10:00,ETHUSD_PERP,34583128.0,132214.71862912,,,,0.56446276
2024-01-11 09:15:00,ETHUSD_PERP,34573208.0,132167.74448351,,,,0.78913993
2024-01-11 09:20:00,ETHUSD_PERP,34615729.0,132607.32000832,,,,0.17695128
2024-01-11 09:25:00,ETHUSD_PERP,34611495.0,132506.56174229,,,,1.64382093
2024-01-11 09:30:00,ETHUSD_PERP,34585104.0,132544.54843289,,,,0.43073655
2024-01-11 09:35:00,ETHUSD_PERP,34603345.0,132637.38065142,,,,1.14055835
2024-01-11 09:40:00,ETHUSD_PERP,34580767.0,132473.9934817,,,,0.89613393
2024-01-11 09:45:00,ETHUSD_PERP,34559860.0,132214.33493987,,,,1.71983444
2024-01-11 09:50:00,ETHUSD_PERP,34553362.0,132245.47423856,,,,1.3550292
2024-01-11 09:55:00,ETHUSD_PERP,34607820.0,132633.34502095,,,,0.5446882
2024-01-11 10:00:00,ETHUSD_PERP,34599125.0,132571.8243264,,,,0.71943665
2024-01-11 10:05:00,ETHUSD_PERP,34594720.0,132418.27313082,,,,1.24506699
2024-01-11 10:10:00,ETHUSD_PERP,34599851.0,132621.86507009,,,,0.59083903
2024-01-11 10:15:00,ETHUSD_PERP,34594478.0,132396.75952257,,,,0.738265
2024-01-11 10:20:00,ETHUSD_PERP,34585368.0,132101.21974085,,,,2.1264435
2024-01-11 10:25:00,ETHUSD_PERP,34569608.0,131656.12872513,,,,1.1195713
2024-01-11 10:30:00,ETHUSD_PERP,34602211.0,131824.12837964,,,,0.85522003
2024-01-11 10:35:00,ETHUSD_PERP,34622065.0,132137.05171905,,,,0.68205036
2024-01-11 10:40:00,ETHUSD_PERP,34659306.0,132069.338746,,,,1.05641281
2024-01-11 10:45:00,ETHUSD_PERP,34635749.0,131136.86992195,,,,1.12617021
