time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
2024-01-01 01:46:51.855,BUY,LIMIT,IOC,97,107.398,104.779,FILLED,55,97
2024-01-01 12:55:38.581,BUY,LIMIT,IOC,749,108.884,106.203,FILLED,72,749
2024-01-01 16:06:11.383,BUY,LIMIT,IOC,66,109.409,106.781,FILLED,1,66
2024-01-01 16:08:13.202,BUY,LIMIT,IOC,26,109.686,106.978,FILLED,9,26
2024-01-01 16:09:38.167,BUY,LIMIT,IOC,460,109.838,107.191,FILLED,3,460
2024-01-01 16:09:44.727,BUY,LIMIT,IOC,109,110.01,107.434,FILLED,23,109
2024-01-01 16:09:56.269,BUY,LIMIT,IOC,1,110.122,107.694,FILLED,1,1
2024-01-01 16:09:58.518,BUY,LIMIT,IOC,1,110.561,107.855,FILLED,1,1
2024-01-01 16:10:02.768,BUY,LIMIT,IOC,103,110.687,108.071,FILLED,6,103
2024-01-01 16:10:08.768,BUY,LIMIT,IOC,1,111.099,108.329,FILLED,1,1
2024-01-01 18:28:13.955,BUY,LIMIT,IOC,8,111.312,108.571,FILLED,8,8
2024-01-01 19:23:53.501,BUY,LIMIT,IOC,3,111.331,108.598,FILLED,2,3
2024-01-01 19:25:11.369,BUY,LIMIT,IOC,110,111.765,108.993,FILLED,13,110
2024-01-01 20:04:12.441,BUY,LIMIT,IOC,2,112.182,109.427,FILLED,2,2
2024-01-01 20:04:52.364,BUY,LIMIT,IOC,10,112.267,109.515,FILLED,4,10
2024-01-02 00:00:03.673,BUY,LIMIT,IOC,77,112.882,110.08,FILLED,30,77
2024-01-02 00:59:36.681,BUY,LIMIT,IOC,17,113.578,110.942,FILLED,17,17
2024-01-02 00:59:44.388,BUY,LIMIT,IOC,340,113.69,110.994,FILLED,49,340
2024-01-02 01:00:28.212,BUY,LIMIT,IOC,17,113.993,111.25,FILLED,17,17
2024-01-02 01:01:46.276,BUY,LIMIT,IOC,109,114.108,111.466,FILLED,81,109
2024-01-02 01:03:08.719,BUY,LIMIT,IOC,2,114.461,111.719,FILLED,1,2
2024-01-02 01:04:44.459,BUY,LIMIT,IOC,6009,114.812,111.977,FILLED,62,6009
2024-01-02 01:05:11.747,BUY,LIMIT,IOC,10,114.905,112.048,FILLED,4,10
2024-01-02 01:07:22.287,BUY,LIMIT,IOC,4937,115.311,112.627,FILLED,25,4937
2024-01-02 01:07:27.676,BUY,LIMIT,IOC,2,115.421,112.536,FILLED,2,2
2024-01-02 07:03:37.235,BUY,LIMIT,IOC,1422,116.711,113.993,FILLED,1194,1422
2024-01-02 07:27:48.395,BUY,LIMIT,IOC,2,117.199,114.279,FILLED,2,2
2024-01-02 07:29:39.542,BUY,LIMIT,IOC,554,117.448,114.52,FILLED,230,554
2024-01-02 08:21:42.106,BUY,LIMIT,IOC,78,117.924,115.006,FILLED,66,78
2024-01-02 08:38:34.182,BUY,LIMIT,IOC,20,118.144,115.254,FILLED,12,20
2024-01-02 09:27:21.131,BUY,LIMIT,IOC,4550,119.128,116.352,FILLED,79,4550
2024-01-02 09:27:27.621,BUY,LIMIT,IOC,707,119.401,116.626,FILLED,55,707
2024-01-02 09:29:20.199,BUY,LIMIT,IOC,44,119.561,116.591,FILLED,16,44
2024-01-02 09:32:17.718,BUY,LIMIT,IOC,14,119.949,116.999,FILLED,14,14
2024-01-02 09:32:45.817,BUY,LIMIT,IOC,14,120.052,117.073,FILLED,14,14
2024-01-02 11:44:52.079,SELL,LIMIT,IOC,23,111.324,114.112,FILLED,23,23
2024-01-02 11:45:27.900,SELL,LIMIT,IOC,6,111.26,113.89,FILLED,6,6
2024-01-02 11:50:38.900,SELL,LIMIT,IOC,11,110.747,113.282,FILLED,2,11
2024-01-02 14:25:23.811,SELL,LIMIT,IOC,11,110.114,112.8,FILLED,6,11
2024-01-02 14:25:27.963,SELL,LIMIT,IOC,5,109.978,112.682,FILLED,5,5
2024-01-02 14:26:30.434,SELL,LIMIT,IOC,1,109.565,112.276,FILLED,1,1
2024-01-02 14:26:45.573,SELL,LIMIT,IOC,3,109.42,112.165,FILLED,3,3
2024-01-02 14:31:43.819,SELL,LIMIT,IOC,251,109.232,111.886,FILLED,38,251
2024-01-02 14:31:45.606,SELL,LIMIT,IOC,9,109.115,111.794,FILLED,9,9
2024-01-02 14:32:05.048,SELL,LIMIT,IOC,4,109.07,111.767,FILLED,3,4
2024-01-02 14:33:25.674,SELL,LIMIT,IOC,1,108.941,111.67,FILLED,1,1
2024-01-02 14:33:49.473,SELL,LIMIT,IOC,4,108.915,111.675,FILLED,2,4
2024-01-02 14:38:00.725,SELL,LIMIT,IOC,151,108.605,111.285,FILLED,45,151
2024-01-02 14:48:39.572,SELL,LIMIT,IOC,179,108.283,110.927,FILLED,87,179
2024-01-02 14:48:40.717,SELL,LIMIT,IOC,4,108.231,110.917,FILLED,4,4
2024-01-02 14:48:48.787,SELL,LIMIT,IOC,4,108.141,110.723,FILLED,4,4
2024-01-02 14:49:58.413,SELL,LIMIT,IOC,8,107.7,110.085,FILLED,8,8
2024-01-02 14:50:15.845,SELL,LIMIT,IOC,15,107.099,109.701,FILLED,15,15
2024-01-02 15:14:06.055,SELL,LIMIT,IOC,2,106.545,109.234,FILLED,2,2
2024-01-02 15:14:11.229,SELL,LIMIT,IOC,226,106.484,109.017,FILLED,31,226
2024-01-02 15:14:12.700,SELL,LIMIT,IOC,467,106.406,108.974,FILLED,34,467
2024-01-02 15:14:26.142,SELL,LIMIT,IOC,843,106.32,108.922,FILLED,5,843
2024-01-02 15:14:28.788,SELL,LIMIT,IOC,7,106.273,108.935,FILLED,7,7
2024-01-02 15:14:35.776,SELL,LIMIT,IOC,34,106.238,108.946,FILLED,34,34
2024-01-02 15:15:20.428,SELL,LIMIT,IOC,34,106.211,108.867,FILLED,22,34
2024-01-02 15:18:33.228,SELL,LIMIT,IOC,1,106.016,108.603,FILLED,1,1
2024-01-02 15:19:07.444,SELL,LIMIT,IOC,77,105.866,108.444,FILLED,9,77
2024-01-02 15:19:08.562,SELL,LIMIT,IOC,126,105.83,108.253,FILLED,73,126
2024-01-02 15:19:09.857,SELL,LIMIT,IOC,1,105.789,108.346,FILLED,1,1
2024-01-02 15:19:16.302,SELL,LIMIT,IOC,1476,105.507,108.022,FILLED,223,1476
2024-01-02 15:19:28.073,SELL,LIMIT,IOC,7,105.435,108.002,FILLED,7,7
2024-01-02 15:19:29.411,SELL,LIMIT,IOC,159,105.425,107.935,FILLED,75,159
2024-01-02 15:57:29.722,SELL,LIMIT,IOC,241,106.959,109.581,FILLED,15,241
2024-01-02 17:38:47.656,SELL,LIMIT,IOC,17128,105.391,107.847,FILLED,51,17128
2024-01-02 17:40:11.351,SELL,LIMIT,IOC,26,105.06,107.403,FILLED,26,26
2024-01-02 17:41:41.397,SELL,LIMIT,IOC,5,104.653,107.247,FILLED,5,5
2024-01-02 17:41:44.183,SELL,LIMIT,IOC,7,104.604,107.204,FILLED,7,7
2024-01-02 17:41:51.354,SELL,LIMIT,IOC,346,104.387,106.818,FILLED,14,346
2024-01-02 23:47:41.653,SELL,LIMIT,IOC,35,104.178,106.77,FILLED,6,35
2024-01-02 23:47:53.695,SELL,LIMIT,IOC,52,103.856,106.503,FILLED,34,52
2024-01-02 23:49:59.170,SELL,LIMIT,IOC,157,103.695,106.205,FILLED,89,157
2024-01-03 10:46:38.234,SELL,LIMIT,IOC,550,104.006,106.504,FILLED,81,550
2024-01-03 11:11:06.197,SELL,LIMIT,IOC,34,103.736,106.215,FILLED,4,34
2024-01-03 11:11:10.671,SELL,LIMIT,IOC,21,103.565,106.144,FILLED,4,21
2024-01-03 11:11:30.184,SELL,LIMIT,IOC,2168,103.368,105.488,FILLED,12,2168
2024-01-03 11:11:31.600,SELL,LIMIT,IOC,6,103.273,105.622,FILLED,1,6
2024-01-03 11:11:33.027,SELL,LIMIT,IOC,1,103.071,105.767,FILLED,1,1
2024-01-03 11:14:19.079,SELL,LIMIT,IOC,26,103.019,105.583,FILLED,4,26
2024-01-03 11:14:21.316,SELL,LIMIT,IOC,2,102.966,105.509,FILLED,2,2
2024-01-03 11:14:23.124,SELL,LIMIT,IOC,9,102.929,105.38,FILLED,4,9
2024-01-03 11:14:24.490,SELL,LIMIT,IOC,9,102.901,105.134,FILLED,9,9
2024-01-03 11:14:25.566,SELL,LIMIT,IOC,92,102.765,105.09,FILLED,17,92
2024-01-03 11:14:49.470,SELL,LIMIT,IOC,20,102.6,105.169,FILLED,15,20
2024-01-03 11:14:53.607,SELL,LIMIT,IOC,2,102.575,105.238,FILLED,1,2
2024-01-03 11:24:02.470,SELL,LIMIT,IOC,3,102.528,105.09,FILLED,3,3
2024-01-03 11:24:05.554,SELL,LIMIT,IOC,10,102.348,104.692,FILLED,8,10
2024-01-03 11:24:06.627,SELL,LIMIT,IOC,10,102.3,104.704,FILLED,10,10
2024-01-03 11:24:08.552,SELL,LIMIT,IOC,119,102.169,104.643,FILLED,94,119
2024-01-03 11:24:28.610,SELL,LIMIT,IOC,939,101.923,104.404,FILLED,3,939
2024-01-03 11:31:38.560,SELL,LIMIT,IOC,10313,101.818,104.221,FILLED,576,10313
2024-01-03 11:31:40.048,SELL,LIMIT,IOC,601,101.804,104.215,FILLED,246,601
2024-01-03 11:51:59.128,SELL,LIMIT,IOC,1,101.619,104.094,FILLED,1,1
2024-01-03 11:54:51.425,SELL,LIMIT,IOC,773,101.358,103.762,FILLED,257,773
2024-01-03 11:54:53.648,SELL,LIMIT,IOC,188,101.261,103.86,FILLED,87,188
2024-01-03 11:55:16.981,SELL,LIMIT,IOC,1,101.271,103.597,FILLED,1,1
2024-01-03 11:55:18.166,SELL,LIMIT,IOC,26,101.187,103.651,FILLED,26,26
2024-01-03 11:55:53.117,SELL,LIMIT,IOC,129,101.045,103.324,FILLED,126,129
2024-01-03 11:55:55.480,SELL,LIMIT,IOC,66,100.913,103.197,FILLED,18,66
2024-01-03 11:55:57.785,SELL,LIMIT,IOC,126,100.795,102.918,FILLED,77,126
2024-01-03 11:55:59.041,SELL,LIMIT,IOC,3142,100.64,102.892,FILLED,1162,3142
2024-01-03 11:56:00.078,SELL,LIMIT,IOC,45,100.6,102.906,FILLED,2,45
2024-01-03 11:56:01.136,SELL,LIMIT,IOC,84,100.511,102.79,FILLED,9,84
2024-01-03 11:56:03.187,SELL,LIMIT,IOC,338,100.479,102.606,FILLED,169,338
2024-01-03 11:56:06.082,SELL,LIMIT,IOC,32,100.41,102.579,FILLED,32,32
2024-01-03 11:56:07.239,SELL,LIMIT,IOC,3,100.354,102.593,FILLED,3,3
2024-01-03 11:56:13.729,SELL,LIMIT,IOC,663,100.225,102.414,FILLED,183,663
2024-01-03 11:56:14.818,SELL,LIMIT,IOC,2109,100.206,102.21,FILLED,130,2109
2024-01-03 11:56:17.198,SELL,LIMIT,IOC,5,100.139,102.795,FILLED,5,5
2024-01-03 12:01:06.615,SELL,LIMIT,IOC,119,100.045,102.405,FILLED,30,119
2024-01-03 12:01:09.057,SELL,LIMIT,IOC,184,99.964,102.163,FILLED,110,184
2024-01-03 12:01:11.720,SELL,LIMIT,IOC,8,99.829,102.199,FILLED,8,8
2024-01-03 12:01:15.811,SELL,LIMIT,IOC,559,99.682,102.141,FILLED,148,559
2024-01-03 12:01:22.161,SELL,LIMIT,IOC,25,99.527,101.696,FILLED,25,25
2024-01-03 12:01:24.060,SELL,LIMIT,IOC,91,99.455,101.501,FILLED,33,91
2024-01-03 12:01:27.194,SELL,LIMIT,IOC,14,99.322,101.422,FILLED,14,14
2024-01-03 12:01:28.623,SELL,LIMIT,IOC,11,99.311,101.175,FILLED,11,11
2024-01-03 12:01:32.366,SELL,LIMIT,IOC,83,99.112,100.816,FILLED,8,83
2024-01-03 12:01:35.214,SELL,LIMIT,IOC,500,99.012,100.344,FILLED,304,500
2024-01-03 12:01:37.253,SELL,LIMIT,IOC,3225,98.869,100.176,FILLED,14,3225
2024-01-03 12:01:38.540,SELL,LIMIT,IOC,9,98.766,100.381,FILLED,9,9
2024-01-03 12:01:40.123,SELL,LIMIT,IOC,16,98.696,100.022,FILLED,16,16
2024-01-03 12:01:43.120,SELL,LIMIT,IOC,629,98.525,99.421,FILLED,319,629
2024-01-03 12:01:44.284,SELL,LIMIT,IOC,8,98.37,99.579,FILLED,8,8
2024-01-03 12:01:47.097,SELL,LIMIT,IOC,83,98.225,98.436,FILLED,79,83
2024-01-03 12:01:48.151,SELL,LIMIT,IOC,5,98.049,98.53,FILLED,5,5
2024-01-03 12:01:49.587,SELL,LIMIT,IOC,5,97.99,98.163,FILLED,4,5
2024-01-03 12:01:52.170,SELL,LIMIT,IOC,4,97.673,97.673,FILLED,4,4
2024-01-03 12:01:53.175,SELL,LIMIT,IOC,713,97.146,97.146,FILLED,713,713
2024-01-03 12:01:56.058,SELL,LIMIT,IOC,3,96.972,96.972,FILLED,3,3
2024-01-03 12:01:57.160,SELL,LIMIT,IOC,163,96.835,96.844,FILLED,163,163
2024-01-03 12:01:58.154,SELL,LIMIT,IOC,445,96.757,96.757,FILLED,445,445
2024-01-03 12:02:00.733,SELL,LIMIT,IOC,1275,96.692,96.692,FILLED,1275,1275
2024-01-03 12:02:01.752,SELL,LIMIT,IOC,17308,96.256,96.256,FILLED,17308,17308
2024-01-03 12:02:03.107,SELL,LIMIT,IOC,420,96.068,96.068,FILLED,420,420
2024-01-03 12:02:04.129,SELL,LIMIT,IOC,100,95.952,95.952,FILLED,100,100
2024-01-03 12:02:05.204,SELL,LIMIT,IOC,1,95.755,95.755,FILLED,1,1
2024-01-03 12:02:10.285,SELL,LIMIT,IOC,7888,95.64,95.64,FILLED,7888,7888
2024-01-03 12:02:13.739,SELL,LIMIT,IOC,136,95.574,95.574,FILLED,136,136
2024-01-03 12:02:16.164,SELL,LIMIT,IOC,107,95.52,95.864,FILLED,86,107
2024-01-03 12:02:18.131,SELL,LIMIT,IOC,66,95.313,96.225,FILLED,14,66
2024-01-03 12:06:55.311,SELL,LIMIT,IOC,455,95.133,97.182,FILLED,144,455
2024-01-03 12:06:57.264,SELL,LIMIT,IOC,36,94.973,96.668,FILLED,13,36
2024-01-03 12:06:58.282,SELL,LIMIT,IOC,1,94.849,96.419,FILLED,1,1
2024-01-03 12:07:00.094,SELL,LIMIT,IOC,19,94.651,96.807,FILLED,19,19
2024-01-03 12:07:01.368,SELL,LIMIT,IOC,10,94.56,97.075,FILLED,10,10
2024-01-03 12:08:15.278,SELL,LIMIT,IOC,1031,94.494,96.756,FILLED,113,1031
2024-01-03 12:08:20.097,SELL,LIMIT,IOC,161,94.392,96.557,FILLED,6,161
2024-01-03 12:08:22.412,SELL,LIMIT,IOC,10,94.325,96.268,FILLED,9,10
2024-01-03 12:08:23.621,SELL,LIMIT,IOC,7,94.231,95.963,FILLED,7,7
2024-01-03 12:08:25.738,SELL,LIMIT,IOC,160,94.157,95.567,FILLED,95,160
2024-01-03 12:08:26.900,SELL,LIMIT,IOC,671,93.872,95.25,FILLED,18,671
2024-01-03 12:08:28.211,SELL,LIMIT,IOC,3295,93.699,94.966,FILLED,88,3295
2024-01-03 12:08:29.224,SELL,LIMIT,IOC,11,93.222,94.777,FILLED,11,11
2024-01-03 12:08:32.583,SELL,LIMIT,IOC,117,93.162,93.89,FILLED,50,117
2024-01-03 12:08:33.637,SELL,LIMIT,IOC,2,93.102,93.358,FILLED,2,2
2024-01-03 12:08:34.740,SELL,LIMIT,IOC,1183,92.944,92.944,FILLED,1183,1183
2024-01-03 12:08:36.069,SELL,LIMIT,IOC,10,92.253,92.253,FILLED,10,10
2024-01-03 12:08:39.145,SELL,LIMIT,IOC,15,92.041,92.564,FILLED,15,15
2024-01-03 12:08:40.529,SELL,LIMIT,IOC,40,91.969,92.003,FILLED,40,40
2024-01-03 12:08:41.630,SELL,LIMIT,IOC,3000,91.891,91.891,FILLED,3000,3000
2024-01-03 12:08:43.164,SELL,LIMIT,IOC,1068,91.664,91.664,FILLED,1068,1068
2024-01-03 12:08:44.482,SELL,LIMIT,IOC,1869,91.581,91.581,FILLED,1869,1869
2024-01-03 12:08:45.560,SELL,LIMIT,IOC,13,91.529,91.529,FILLED,13,13
2024-01-03 12:08:46.661,SELL,LIMIT,IOC,93,91.325,91.325,FILLED,93,93
2024-01-03 12:08:47.715,SELL,LIMIT,IOC,1628,91.039,91.039,FILLED,1628,1628
2024-01-03 12:08:49.034,SELL,LIMIT,IOC,1017,90.863,90.863,FILLED,1017,1017
2024-01-03 12:08:50.208,SELL,LIMIT,IOC,10,90.683,90.683,FILLED,10,10
2024-01-03 12:08:52.148,SELL,LIMIT,IOC,625,90.593,90.593,FILLED,625,625
2024-01-03 12:08:53.234,SELL,LIMIT,IOC,406,90.246,90.246,FILLED,406,406
2024-01-03 12:08:56.109,SELL,LIMIT,IOC,13,89.99,89.99,FILLED,13,13
2024-01-03 12:08:57.163,SELL,LIMIT,IOC,324,89.794,89.794,FILLED,324,324
2024-01-03 12:09:02.182,BUY,LIMIT,IOC,302,94.605,89.07,FILLED,302,302
2024-01-03 12:09:09.227,SELL,LIMIT,IOC,107,89.631,90.747,FILLED,107,107
2024-01-03 12:09:13.093,SELL,LIMIT,IOC,342,89.596,91.387,FILLED,11,342
2024-01-03 12:09:30.060,SELL,LIMIT,IOC,170,89.316,90.798,FILLED,170,170
2024-01-03 12:09:31.154,SELL,LIMIT,IOC,1,89.062,89.849,FILLED,1,1
2024-01-03 12:09:33.057,SELL,LIMIT,IOC,53,88.973,88.973,FILLED,53,53
2024-01-03 12:09:36.246,SELL,LIMIT,IOC,1,88.753,88.753,FILLED,1,1
2024-01-03 12:09:37.345,SELL,LIMIT,IOC,4,88.596,88.596,FILLED,4,4
2024-01-03 12:09:42.244,SELL,LIMIT,IOC,9,88.572,88.572,FILLED,9,9
2024-01-03 12:09:46.297,SELL,LIMIT,IOC,888,88.4,88.4,FILLED,888,888
2024-01-03 12:09:52.263,SELL,LIMIT,IOC,3618,88.393,88.393,FILLED,3618,3618
2024-01-03 12:09:54.337,SELL,LIMIT,IOC,16850,88.213,88.213,FILLED,16850,16850
2024-01-03 12:09:59.135,SELL,LIMIT,IOC,573,87.954,87.954,FILLED,573,573
2024-01-03 12:10:06.158,SELL,LIMIT,IOC,90,87.732,87.732,FILLED,90,90
2024-01-03 12:10:07.884,SELL,LIMIT,IOC,581,87.493,87.493,FILLED,581,581
2024-01-03 12:10:15.128,SELL,LIMIT,IOC,729,87.486,87.486,FILLED,729,729
2024-01-03 12:10:16.181,SELL,LIMIT,IOC,210,87.193,87.193,FILLED,210,210
2024-01-03 12:10:18.044,SELL,LIMIT,IOC,8,86.802,86.802,FILLED,8,8
2024-01-03 12:10:19.079,SELL,LIMIT,IOC,327,83.623,83.623,FILLED,327,327
2024-01-03 12:10:49.291,SELL,LIMIT,IOC,155,86.93,91.441,FILLED,49,155
2024-01-03 12:11:18.237,SELL,LIMIT,IOC,11,86.137,91.499,FILLED,1,11
2024-01-03 12:11:25.865,BUY,LIMIT,IOC,31,92.616,91.881,FILLED,6,31
2024-01-03 12:11:30.083,SELL,LIMIT,IOC,202,89.687,92.576,FILLED,128,202
2024-01-03 12:12:28.484,SELL,LIMIT,IOC,8,88.738,91.388,FILLED,8,8
2024-01-03 12:23:38.812,BUY,LIMIT,IOC,1,99.333,97.334,FILLED,1,1
2024-01-03 12:23:50.285,BUY,LIMIT,IOC,3030,99.85,97.73,FILLED,162,3030
2024-01-03 12:25:05.745,BUY,LIMIT,IOC,793,100.293,97.856,FILLED,34,793
2024-01-03 12:48:26.650,BUY,LIMIT,IOC,93,102.406,100.05,FILLED,6,93
2024-01-03 13:45:32.090,SELL,LIMIT,IOC,8,95.703,97.75,FILLED,8,8
2024-01-03 13:45:37.137,SELL,LIMIT,IOC,9,95.404,97.762,FILLED,9,9
2024-01-03 13:49:09.391,SELL,LIMIT,IOC,1,94.963,97.117,FILLED,1,1
2024-01-03 13:49:11.373,SELL,LIMIT,IOC,427,94.768,97.047,FILLED,41,427
2024-01-03 13:50:10.607,SELL,LIMIT,IOC,9,94.626,96.757,FILLED,2,9
2024-01-03 13:50:36.172,SELL,LIMIT,IOC,1,94.298,96.813,FILLED,1,1
2024-01-03 14:16:18.142,SELL,LIMIT,IOC,4,94.042,96.156,FILLED,4,4
2024-01-03 14:16:31.877,SELL,LIMIT,IOC,848,93.695,95.66,FILLED,802,848
2024-01-03 14:16:33.472,SELL,LIMIT,IOC,6,93.587,95.379,FILLED,6,6
2024-01-03 14:16:34.498,SELL,LIMIT,IOC,199,93.346,95.081,FILLED,177,199
2024-01-03 15:56:47.625,BUY,LIMIT,IOC,47,103.345,100.797,FILLED,27,47
2024-01-03 15:59:55.447,BUY,LIMIT,IOC,19,104.146,101.691,FILLED,19,19
2024-01-03 16:02:04.420,BUY,LIMIT,IOC,2,104.897,102.306,FILLED,2,2
2024-01-03 16:02:28.504,BUY,LIMIT,IOC,15,105.435,102.876,FILLED,4,15
2024-01-03 16:18:16.394,SELL,LIMIT,IOC,1,97.803,100.241,FILLED,1,1
2024-01-03 16:42:39.219,SELL,LIMIT,IOC,204,96.488,98.723,FILLED,17,204
2024-01-03 16:45:37.102,SELL,LIMIT,IOC,8,96.356,98.673,FILLED,8,8
2024-01-03 16:45:38.644,SELL,LIMIT,IOC,1606,96.333,98.634,FILLED,990,1606
2024-01-03 17:16:58.240,SELL,LIMIT,IOC,396,95.745,98.124,FILLED,23,396
2024-01-03 17:51:44.231,SELL,LIMIT,IOC,868,94.569,96.829,FILLED,104,868
2024-01-03 17:51:47.121,SELL,LIMIT,IOC,2,94.496,96.737,FILLED,2,2
2024-01-03 17:51:49.263,SELL,LIMIT,IOC,32,94.417,96.752,FILLED,11,32
2024-01-03 18:47:36.142,SELL,LIMIT,IOC,2,94.36,96.5,FILLED,2,2
2024-01-03 18:56:05.417,SELL,LIMIT,IOC,7,93.906,95.901,FILLED,7,7
2024-01-03 18:56:08.487,SELL,LIMIT,IOC,2,93.679,95.484,FILLED,2,2
2024-01-03 18:56:10.067,SELL,LIMIT,IOC,58,93.524,95.07,FILLED,47,58
2024-01-03 18:56:11.296,SELL,LIMIT,IOC,255,93.399,95.269,FILLED,11,255
2024-01-03 18:56:12.783,SELL,LIMIT,IOC,1,93.12,95.717,FILLED,1,1
2024-01-03 20:35:35.683,BUY,LIMIT,IOC,16,101.7,99.159,FILLED,11,16
2024-01-03 21:02:27.617,BUY,LIMIT,IOC,188,102.418,100.108,FILLED,25,188
2024-01-03 23:10:36.472,SELL,LIMIT,IOC,167,95.539,97.864,FILLED,45,167
2024-01-03 23:10:39.150,SELL,LIMIT,IOC,4,95.519,97.867,FILLED,4,4
2024-01-04 03:00:11.626,BUY,LIMIT,IOC,14,103.821,101.268,FILLED,9,14
2024-01-04 07:41:12.071,SELL,LIMIT,IOC,27,96.936,99.351,FILLED,7,27
2024-01-04 08:16:02.420,SELL,LIMIT,IOC,201,96.217,98.409,FILLED,18,201
2024-01-04 08:37:20.120,SELL,LIMIT,IOC,1,95.433,97.543,FILLED,1,1
2024-01-04 08:37:23.793,SELL,LIMIT,IOC,111,95.339,97.743,FILLED,19,111
2024-01-04 10:18:22.438,SELL,LIMIT,IOC,15,95.266,97.603,FILLED,14,15
2024-01-04 10:18:27.317,SELL,LIMIT,IOC,6,95.221,97.535,FILLED,2,6
2024-01-04 10:19:20.431,SELL,LIMIT,IOC,6,95.074,97.411,FILLED,6,6
2024-01-04 10:19:27.749,SELL,LIMIT,IOC,25,94.992,97.306,FILLED,4,25
2024-01-04 10:20:33.696,SELL,LIMIT,IOC,11,94.946,97.223,FILLED,9,11
2024-01-04 10:23:41.818,SELL,LIMIT,IOC,3,94.644,96.787,FILLED,3,3
2024-01-04 10:23:57.466,SELL,LIMIT,IOC,1608,94.534,96.682,FILLED,206,1608
2024-01-04 10:23:59.235,SELL,LIMIT,IOC,56,94.451,96.742,FILLED,56,56
2024-01-04 14:20:15.625,BUY,LIMIT,IOC,4,103.21,100.737,FILLED,1,4
2024-01-04 14:45:07.279,BUY,LIMIT,IOC,4,103.662,101.159,FILLED,4,4
2024-01-04 14:52:03.063,BUY,LIMIT,IOC,3,104.421,101.903,FILLED,3,3
2024-01-04 17:03:45.205,SELL,LIMIT,IOC,41,99.242,101.715,FILLED,18,41
2024-01-04 19:18:45.162,BUY,LIMIT,IOC,63,107.379,104.866,FILLED,7,63
2024-01-04 19:21:20.475,BUY,LIMIT,IOC,1226,107.664,105.073,FILLED,15,1226
2024-01-04 19:21:35.440,BUY,LIMIT,IOC,7,107.758,105.136,FILLED,7,7
2024-01-04 19:28:34.503,BUY,LIMIT,IOC,12,108.405,105.807,FILLED,12,12
2024-01-04 19:31:05.579,BUY,LIMIT,IOC,50,108.922,106.338,FILLED,50,50
2024-01-04 19:31:10.218,BUY,LIMIT,IOC,3713,108.952,106.532,FILLED,1103,3713
2024-01-04 20:21:27.791,BUY,LIMIT,IOC,10,109.97,107.326,FILLED,10,10
2024-01-04 20:21:38.251,BUY,LIMIT,IOC,27,110.186,107.623,FILLED,2,27
2024-01-04 20:38:42.796,BUY,LIMIT,IOC,1046,110.812,108.284,FILLED,788,1046
2024-01-04 22:46:07.866,SELL,LIMIT,IOC,159,102.186,104.698,FILLED,14,159
2024-01-05 00:31:34.229,SELL,LIMIT,IOC,1,101.975,104.487,FILLED,1,1
2024-01-05 00:31:49.286,SELL,LIMIT,IOC,341,101.373,103.86,FILLED,3,341
2024-01-05 00:38:13.439,SELL,LIMIT,IOC,133,101.074,103.526,FILLED,83,133
2024-01-05 00:38:14.763,SELL,LIMIT,IOC,66,101.039,103.458,FILLED,39,66
2024-01-05 00:38:45.116,SELL,LIMIT,IOC,9,100.682,103.061,FILLED,4,9
2024-01-05 01:47:45.605,SELL,LIMIT,IOC,133,100.088,102.587,FILLED,133,133
2024-01-05 01:47:53.200,SELL,LIMIT,IOC,49,100.022,102.326,FILLED,25,49
2024-01-05 01:48:13.485,SELL,LIMIT,IOC,31402,99.843,102.144,FILLED,9431,31402
2024-01-05 01:48:14.800,SELL,LIMIT,IOC,9,99.884,102.249,FILLED,9,9
2024-01-05 01:48:26.690,SELL,LIMIT,IOC,15,99.734,102.248,FILLED,15,15
2024-01-05 01:48:36.752,SELL,LIMIT,IOC,62,99.553,101.848,FILLED,39,62
2024-01-05 01:48:45.190,SELL,LIMIT,IOC,1,99.202,101.218,FILLED,1,1
2024-01-05 01:48:49.041,SELL,LIMIT,IOC,9,98.941,100.701,FILLED,9,9
2024-01-05 01:48:52.847,SELL,LIMIT,IOC,435,98.724,100.506,FILLED,30,435
2024-01-05 01:48:56.546,SELL,LIMIT,IOC,308,98.462,100.002,FILLED,258,308
2024-01-05 01:48:59.401,SELL,LIMIT,IOC,515,98.252,99.751,FILLED,407,515
2024-01-05 01:49:03.731,SELL,LIMIT,IOC,2590,97.765,99.054,FILLED,46,2590
2024-01-05 01:49:05.509,SELL,LIMIT,IOC,3,97.664,99.715,FILLED,3,3
2024-01-05 01:49:07.309,SELL,LIMIT,IOC,895,97.556,99.919,FILLED,10,895
2024-01-05 01:52:02.693,SELL,LIMIT,IOC,9,97.556,99.826,FILLED,9,9
2024-01-05 01:52:04.110,SELL,LIMIT,IOC,1,97.497,99.752,FILLED,1,1
2024-01-05 01:52:07.573,SELL,LIMIT,IOC,31862,97.237,98.938,FILLED,2068,31862
2024-01-05 01:52:10.657,SELL,LIMIT,IOC,3,96.936,99.242,FILLED,3,3
2024-01-05 01:52:16.405,SELL,LIMIT,IOC,27,96.634,98.552,FILLED,15,27
2024-01-05 01:52:18.099,SELL,LIMIT,IOC,75,96.441,98.741,FILLED,63,75
