time,side,order_type,time_in_force,original_quantity,price,average_price,order_status,last_fill_quantity,accumulated_fill_quantity
2024-02-17 14:32:25.895,SELL,LIMIT,IOC,107,0.081742,0.082604,FILLED,18,107
2024-02-17 14:33:15.466,SELL,LIMIT,IOC,19,0.081649,0.08251,FILLED,7,19
2024-02-17 14:33:16.651,SELL,LIMIT,IOC,69,0.08157,0.08254,FILLED,69,69
2024-02-17 14:33:22.456,SELL,LIMIT,IOC,47,0.081402,0.08228,FILLED,3,47
2024-02-17 14:33:23.755,SELL,LIMIT,IOC,13,0.081321,0.08235,FILLED,6,13
2024-02-17 14:36:26.707,SELL,LIMIT,IOC,53,0.081289,0.08225,FILLED,53,53
2024-02-17 14:36:56.891,SELL,LIMIT,IOC,51,0.081235,0.08214,FILLED,11,51
2024-02-17 14:36:59.279,SELL,LIMIT,IOC,1,0.081156,0.08208,FILLED,1,1
2024-02-17 14:37:03.358,SELL,LIMIT,IOC,18,0.081074,0.0821,FILLED,18,18
2024-02-19 02:16:03.662,BUY,LIMIT,IOC,8,0.086904,0.08588,FILLED,3,8
2024-02-19 02:25:41.345,BUY,LIMIT,IOC,200,0.087241,0.08621,FILLED,50,200
2024-02-19 06:09:26.615,BUY,LIMIT,IOC,12,0.087555,0.08652,FILLED,12,12
2024-02-19 07:08:25.169,BUY,LIMIT,IOC,1,0.087681,0.08664,FILLED,1,1
2024-02-19 15:41:47.779,BUY,LIMIT,IOC,195,0.088203,0.087187,FILLED,2,195
2024-02-19 15:45:35.733,BUY,LIMIT,IOC,308,0.088748,0.087745,FILLED,126,308
2024-02-19 16:41:30.441,BUY,LIMIT,IOC,25,0.089336,0.08828,FILLED,25,25
2024-02-19 16:42:15.827,BUY,LIMIT,IOC,72,0.089389,0.088461,FILLED,10,72
2024-02-19 16:45:41.574,BUY,LIMIT,IOC,1,0.089685,0.08868,FILLED,1,1
2024-02-19 19:38:27.533,BUY,LIMIT,IOC,1,0.090001,0.08898,FILLED,1,1
2024-02-19 19:40:39.381,BUY,LIMIT,IOC,127,0.090132,0.08908,FILLED,32,127
2024-02-19 19:41:57.048,BUY,LIMIT,IOC,10,0.090321,0.08929,FILLED,10,10
2024-02-19 20:04:13.063,BUY,LIMIT,IOC,1009,0.090738,0.089692,FILLED,379,1009
2024-02-19 20:05:46.837,BUY,LIMIT,IOC,85,0.090833,0.08979,FILLED,65,85
2024-02-19 20:05:52.058,BUY,LIMIT,IOC,12,0.090877,0.08983,FILLED,12,12
2024-02-19 22:46:44.611,BUY,LIMIT,IOC,2,0.091381,0.09031,FILLED,2,2
2024-02-19 23:30:18.447,BUY,LIMIT,IOC,119,0.091746,0.0907,FILLED,38,119
2024-02-19 23:30:27.250,BUY,LIMIT,IOC,71,0.091799,0.09077,FILLED,49,71
2024-02-20 00:29:14.179,BUY,LIMIT,IOC,1,0.092071,0.09113,FILLED,1,1
2024-02-20 00:29:34.516,BUY,LIMIT,IOC,46,0.092205,0.09116,FILLED,46,46
2024-02-20 00:29:41.314,BUY,LIMIT,IOC,1497,0.092342,0.091337,FILLED,67,1497
2024-02-20 00:30:00.496,BUY,LIMIT,IOC,30,0.092531,0.09153,FILLED,30,30
2024-02-20 03:43:51.830,SELL,LIMIT,IOC,215,0.087385,0.08846,FILLED,69,215
2024-02-20 03:44:44.668,SELL,LIMIT,IOC,10,0.087308,0.08835,FILLED,10,10
2024-02-20 03:56:31.234,SELL,LIMIT,IOC,1011,0.086895,0.087904,FILLED,28,1011
2024-02-20 04:05:39.435,SELL,LIMIT,IOC,88,0.086744,0.087788,FILLED,14,88
2024-02-20 07:56:35.226,SELL,LIMIT,IOC,23,0.086118,0.08715,FILLED,23,23
2024-02-20 08:10:43.411,SELL,LIMIT,IOC,190,0.085879,0.0869,FILLED,68,190
2024-02-20 08:10:49.282,SELL,LIMIT,IOC,10,0.085798,0.08682,FILLED,10,10
2024-02-20 09:17:17.564,SELL,LIMIT,IOC,13,0.08519,0.08628,FILLED,13,13
2024-02-20 09:20:47.112,SELL,LIMIT,IOC,5,0.08514,0.08613,FILLED,4,5
2024-02-20 09:44:03.361,SELL,LIMIT,IOC,351,0.085051,0.08604,FILLED,93,351
2024-02-20 09:46:14.292,SELL,LIMIT,IOC,85,0.084992,0.085952,FILLED,53,85
2024-02-20 09:46:15.425,SELL,LIMIT,IOC,6,0.084976,0.08595,FILLED,3,6
2024-02-20 09:46:25.062,SELL,LIMIT,IOC,2,0.084917,0.08592,FILLED,2,2
2024-02-20 09:48:20.411,SELL,LIMIT,IOC,5,0.084715,0.08565,FILLED,5,5
2024-02-20 09:48:44.323,SELL,LIMIT,IOC,1,0.084662,0.08567,FILLED,1,1
2024-02-20 09:48:55.903,SELL,LIMIT,IOC,549,0.084598,0.085598,FILLED,69,549
2024-02-20 14:41:04.516,SELL,LIMIT,IOC,220,0.084397,0.085498,FILLED,19,220
2024-02-20 15:05:50.096,SELL,LIMIT,IOC,45,0.084347,0.08533,FILLED,43,45
2024-02-20 15:16:40.819,SELL,LIMIT,IOC,5,0.084151,0.08518,FILLED,5,5
2024-02-20 15:28:13.703,SELL,LIMIT,IOC,903,0.084027,0.08502,FILLED,84,903
2024-02-20 15:28:58.726,SELL,LIMIT,IOC,163,0.083721,0.084703,FILLED,98,163
2024-02-20 15:29:11.267,SELL,LIMIT,IOC,18,0.083666,0.08471,FILLED,8,18
2024-02-20 15:29:20.154,SELL,LIMIT,IOC,14,0.083579,0.08456,FILLED,14,14
2024-02-20 15:29:22.842,SELL,LIMIT,IOC,25,0.083513,0.084378,FILLED,6,25
2024-02-20 15:29:24.367,SELL,LIMIT,IOC,1,0.083402,0.08427,FILLED,1,1
2024-02-20 15:29:29.247,SELL,LIMIT,IOC,4542,0.083166,0.083963,FILLED,1026,4542
2024-02-20 15:29:31.393,SELL,LIMIT,IOC,7,0.083023,0.083804,FILLED,2,7
2024-02-20 15:29:32.559,SELL,LIMIT,IOC,27,0.082969,0.08375,FILLED,20,27
2024-02-20 15:29:34.031,SELL,LIMIT,IOC,50,0.082562,0.08322,FILLED,50,50
2024-02-20 15:29:35.250,SELL,LIMIT,IOC,39,0.082428,0.082986,FILLED,1,39
2024-02-20 15:29:36.417,SELL,LIMIT,IOC,1000,0.082286,0.082728,FILLED,16,1000
2024-02-20 15:29:37.477,SELL,LIMIT,IOC,215,0.082004,0.082851,FILLED,11,215
2024-02-21 09:29:22.061,SELL,LIMIT,IOC,5,0.082464,0.08344,FILLED,5,5
2024-02-21 09:39:35.159,SELL,LIMIT,IOC,60,0.082353,0.083317,FILLED,16,60
2024-02-21 09:42:09.542,SELL,LIMIT,IOC,15,0.082173,0.08315,FILLED,15,15
2024-02-21 09:58:32.221,SELL,LIMIT,IOC,634,0.081977,0.082925,FILLED,39,634
2024-02-21 09:58:53.436,SELL,LIMIT,IOC,20,0.081881,0.082839,FILLED,1,20
2024-02-21 10:07:38.879,SELL,LIMIT,IOC,201,0.081814,0.08276,FILLED,29,201
2024-02-21 10:08:20.899,SELL,LIMIT,IOC,2998,0.081725,0.082673,FILLED,387,2998
2024-02-21 10:11:11.029,SELL,LIMIT,IOC,36,0.081554,0.08253,FILLED,19,36
2024-02-21 10:11:44.861,SELL,LIMIT,IOC,1,0.081508,0.08246,FILLED,1,1
2024-02-21 18:25:48.887,SELL,LIMIT,IOC,25,0.081439,0.0824,FILLED,25,25
2024-02-21 18:26:04.507,SELL,LIMIT,IOC,150,0.081368,0.08233,FILLED,91,150
2024-02-21 18:26:37.513,SELL,LIMIT,IOC,33,0.081279,0.08222,FILLED,17,33
2024-02-21 18:28:17.413,SELL,LIMIT,IOC,2,0.081161,0.08211,FILLED,2,2
2024-02-21 18:29:01.151,SELL,LIMIT,IOC,146,0.081071,0.082024,FILLED,63,146
2024-02-22 07:26:50.596,BUY,LIMIT,IOC,179,0.085963,0.084959,FILLED,134,179
2024-02-22 07:43:13.262,BUY,LIMIT,IOC,6,0.08643,0.08542,FILLED,6,6
2024-02-23 08:52:20.164,SELL,LIMIT,IOC,1,0.082178,0.08313,FILLED,1,1
2024-02-23 16:05:38.435,SELL,LIMIT,IOC,76,0.082052,0.08302,FILLED,76,76
2024-02-24 15:08:32.632,BUY,LIMIT,IOC,1,0.087101,0.0861,FILLED,1,1
2024-02-24 17:04:26.859,BUY,LIMIT,IOC,3,0.087261,0.08624,FILLED,1,3
2024-02-25 08:29:20.452,BUY,LIMIT,IOC,16,0.087584,0.08654,FILLED,16,16
2024-02-26 09:21:45.917,SELL,LIMIT,IOC,3,0.08357,0.08459,FILLED,3,3
2024-02-26 16:09:48.666,BUY,LIMIT,IOC,197,0.088194,0.087211,FILLED,4,197
2024-02-26 19:08:48.640,BUY,LIMIT,IOC,16,0.088883,0.08787,FILLED,16,16
2024-02-26 19:44:22.584,BUY,LIMIT,IOC,6,0.0894,0.08831,FILLED,6,6
2024-02-26 19:58:53.376,BUY,LIMIT,IOC,9,0.090013,0.08894,FILLED,4,9
2024-02-26 20:00:41.782,BUY,LIMIT,IOC,23,0.090173,0.08914,FILLED,23,23
2024-02-26 20:05:11.408,BUY,LIMIT,IOC,35,0.090227,0.089197,FILLED,19,35
2024-02-26 23:07:32.215,BUY,LIMIT,IOC,2,0.090627,0.08957,FILLED,2,2
2024-02-26 23:16:43.286,BUY,LIMIT,IOC,23,0.090941,0.08987,FILLED,21,23
2024-02-26 23:18:34.097,BUY,LIMIT,IOC,28,0.091196,0.09011,FILLED,28,28
2024-02-27 02:36:55.484,BUY,LIMIT,IOC,4,0.091291,0.09023,FILLED,4,4
2024-02-27 05:11:19.778,BUY,LIMIT,IOC,4,0.092042,0.09103,FILLED,4,4
2024-02-27 07:52:48.534,BUY,LIMIT,IOC,38,0.092774,0.0917,FILLED,38,38
2024-02-27 08:44:17.670,BUY,LIMIT,IOC,39,0.093167,0.092089,FILLED,37,39
2024-02-27 08:46:03.323,BUY,LIMIT,IOC,5,0.09325,0.09217,FILLED,5,5
2024-02-27 08:52:46.221,BUY,LIMIT,IOC,85,0.093509,0.09242,FILLED,13,85
2024-02-27 08:53:08.375,BUY,LIMIT,IOC,1,0.093663,0.09259,FILLED,1,1
2024-02-27 08:53:09.817,BUY,LIMIT,IOC,348,0.093679,0.092603,FILLED,4,348
2024-02-27 08:53:15.088,BUY,LIMIT,IOC,30,0.093713,0.09266,FILLED,11,30
2024-02-27 08:53:18.337,BUY,LIMIT,IOC,42,0.093757,0.09273,FILLED,42,42
2024-02-27 08:53:20.408,BUY,LIMIT,IOC,3,0.093776,0.09271,FILLED,3,3
2024-02-27 09:03:49.118,BUY,LIMIT,IOC,102,0.094171,0.09305,FILLED,14,102
2024-02-27 09:22:45.155,BUY,LIMIT,IOC,9,0.094737,0.09369,FILLED,9,9
2024-02-27 09:23:02.524,BUY,LIMIT,IOC,12,0.094839,0.09376,FILLED,12,12
2024-02-27 09:26:21.739,BUY,LIMIT,IOC,100,0.094972,0.093949,FILLED,23,100
2024-02-27 09:26:23.663,BUY,LIMIT,IOC,32,0.095075,0.09394,FILLED,32,32
2024-02-27 09:26:53.315,BUY,LIMIT,IOC,4,0.095214,0.0941,FILLED,4,4
2024-02-27 09:27:29.158,BUY,LIMIT,IOC,5,0.095228,0.09415,FILLED,5,5
2024-02-27 09:27:31.565,BUY,LIMIT,IOC,162,0.095283,0.09421,FILLED,162,162
2024-02-27 09:27:33.819,BUY,LIMIT,IOC,44,0.095321,0.09418,FILLED,20,44
2024-02-27 09:27:44.289,BUY,LIMIT,IOC,2,0.095422,0.09434,FILLED,2,2
2024-02-27 09:28:04.043,BUY,LIMIT,IOC,4,0.095595,0.0945,FILLED,4,4
2024-02-27 09:28:23.885,BUY,LIMIT,IOC,1,0.095848,0.09476,FILLED,1,1
2024-02-27 09:28:28.051,BUY,LIMIT,IOC,604,0.095973,0.094895,FILLED,25,604
2024-02-27 09:49:27.324,BUY,LIMIT,IOC,70,0.096673,0.095566,FILLED,1,70
2024-02-27 09:49:40.528,BUY,LIMIT,IOC,1,0.096863,0.09601,FILLED,1,1
2024-02-27 09:51:57.046,BUY,LIMIT,IOC,1,0.097194,0.09613,FILLED,1,1
2024-02-27 13:58:01.519,BUY,LIMIT,IOC,43,0.099367,0.0982,FILLED,17,43
2024-02-27 13:58:04.337,BUY,LIMIT,IOC,12,0.099394,0.09827,FILLED,12,12
2024-02-27 16:09:45.370,SELL,LIMIT,IOC,10,0.094063,0.09516,FILLED,10,10
2024-02-27 16:09:57.148,SELL,LIMIT,IOC,12,0.093772,0.09471,FILLED,12,12
2024-02-27 16:32:32.380,BUY,LIMIT,IOC,32,0.099541,0.09839,FILLED,29,32
2024-02-27 16:33:40.282,BUY,LIMIT,IOC,1593,0.099718,0.098519,FILLED,473,1593
2024-02-27 19:25:10.416,BUY,LIMIT,IOC,2,0.100016,0.09891,FILLED,2,2
2024-02-27 19:25:25.247,BUY,LIMIT,IOC,1,0.100164,0.09907,FILLED,1,1
2024-02-27 19:51:41.758,BUY,LIMIT,IOC,11,0.100291,0.09913,FILLED,11,11
2024-02-27 19:52:16.161,BUY,LIMIT,IOC,584,0.100517,0.099396,FILLED,412,584
2024-02-27 19:52:17.747,BUY,LIMIT,IOC,2,0.100542,0.09939,FILLED,2,2
2024-02-27 19:52:42.305,BUY,LIMIT,IOC,1,0.100702,0.09951,FILLED,1,1
2024-02-27 19:52:54.623,BUY,LIMIT,IOC,5,0.100818,0.09964,FILLED,5,5
2024-02-27 20:12:57.327,BUY,LIMIT,IOC,4,0.101047,0.09982,FILLED,4,4
2024-02-27 20:13:49.047,BUY,LIMIT,IOC,9,0.10107,0.09994,FILLED,9,9
2024-02-27 20:13:52.383,BUY,LIMIT,IOC,2,0.101187,0.09994,FILLED,2,2
2024-02-27 20:34:29.548,BUY,LIMIT,IOC,3,0.10129,0.10009,FILLED,3,3
2024-02-27 20:37:46.800,BUY,LIMIT,IOC,57,0.101729,0.100521,FILLED,5,57
2024-02-27 20:38:03.116,BUY,LIMIT,IOC,72,0.101851,0.10073,FILLED,72,72
2024-02-27 21:03:40.465,SELL,LIMIT,IOC,12,0.0962,0.09724,FILLED,12,12
2024-02-27 21:04:40.771,SELL,LIMIT,IOC,16,0.095853,0.09694,FILLED,16,16
2024-02-28 01:35:21.295,SELL,LIMIT,IOC,122,0.095213,0.09634,FILLED,36,122
2024-02-28 03:09:38.335,SELL,LIMIT,IOC,2895,0.093911,0.094941,FILLED,136,2895
2024-02-28 03:56:56.344,SELL,LIMIT,IOC,1218,0.093592,0.094692,FILLED,41,1218
2024-02-28 03:57:25.827,SELL,LIMIT,IOC,2,0.093377,0.09451,FILLED,2,2
2024-02-28 08:21:12.067,BUY,LIMIT,IOC,13,0.099226,0.09808,FILLED,3,13
2024-02-28 08:25:43.063,BUY,LIMIT,IOC,14,0.099789,0.09863,FILLED,12,14
2024-02-28 08:50:23.083,BUY,LIMIT,IOC,27,0.10042,0.09924,FILLED,27,27
2024-02-28 08:51:03.075,BUY,LIMIT,IOC,13,0.100576,0.099398,FILLED,10,13
2024-02-28 08:54:46.077,BUY,LIMIT,IOC,15,0.100872,0.099695,FILLED,2,15
2024-02-28 09:20:32.026,SELL,LIMIT,IOC,122,0.096433,0.0976,FILLED,16,122
2024-02-28 10:58:04.073,BUY,LIMIT,IOC,72,0.101982,0.10075,FILLED,29,72
2024-02-28 10:58:29.066,BUY,LIMIT,IOC,4,0.102045,0.10082,FILLED,4,4
2024-02-28 11:52:58.100,SELL,LIMIT,IOC,28,0.095836,0.09687,FILLED,28,28
2024-02-28 11:53:07.037,SELL,LIMIT,IOC,40,0.095698,0.09692,FILLED,30,40
2024-02-28 11:53:11.073,SELL,LIMIT,IOC,243,0.095639,0.096606,FILLED,28,243
2024-02-28 11:53:13.092,SELL,LIMIT,IOC,3,0.09538,0.09654,FILLED,3,3
2024-02-28 16:15:42.046,BUY,LIMIT,IOC,23,0.102803,0.10161,FILLED,23,23
2024-02-28 16:15:56.069,BUY,LIMIT,IOC,1,0.10303,0.10195,FILLED,1,1
2024-02-28 16:15:57.107,BUY,LIMIT,IOC,94,0.103112,0.10201,FILLED,47,94
2024-02-28 16:15:58.115,BUY,LIMIT,IOC,200,0.103271,0.102291,FILLED,128,200
2024-02-28 16:16:01.058,BUY,LIMIT,IOC,4,0.103399,0.10246,FILLED,4,4
2024-02-28 16:16:02.089,BUY,LIMIT,IOC,160,0.103487,0.102444,FILLED,39,160
2024-02-28 16:16:07.061,BUY,LIMIT,IOC,5,0.103719,0.10263,FILLED,5,5
2024-02-28 16:16:13.077,BUY,LIMIT,IOC,43,0.10388,0.10279,FILLED,38,43
2024-02-28 16:16:17.071,BUY,LIMIT,IOC,24,0.103972,0.102797,FILLED,14,24
2024-02-28 16:16:19.078,BUY,LIMIT,IOC,70,0.104007,0.10291,FILLED,5,70
2024-02-28 16:16:30.087,BUY,LIMIT,IOC,30,0.10434,0.103235,FILLED,1,30
2024-02-28 16:16:56.036,BUY,LIMIT,IOC,45,0.104551,0.10334,FILLED,9,45
2024-02-28 16:17:01.074,BUY,LIMIT,IOC,5,0.104704,0.10368,FILLED,5,5
2024-02-28 16:17:06.077,BUY,LIMIT,IOC,3,0.105042,0.10405,FILLED,3,3
2024-02-28 16:17:11.095,BUY,LIMIT,IOC,6,0.105185,0.104514,FILLED,2,6
2024-02-28 16:17:24.098,BUY,LIMIT,IOC,113,0.105682,0.10455,FILLED,1,113
2024-02-28 16:17:30.078,BUY,LIMIT,IOC,52,0.105708,0.10457,FILLED,52,52
2024-02-28 16:17:54.052,BUY,LIMIT,IOC,5,0.10589,0.10474,FILLED,4,5
2024-02-28 16:23:15.028,BUY,LIMIT,IOC,22,0.106031,0.104892,FILLED,6,22
2024-02-28 16:24:54.051,BUY,LIMIT,IOC,80,0.106616,0.105663,FILLED,9,80
2024-02-28 16:24:59.038,BUY,LIMIT,IOC,19,0.106807,0.105662,FILLED,10,19
2024-02-28 16:25:01.070,BUY,LIMIT,IOC,360,0.106945,0.105994,FILLED,181,360
2024-02-28 16:25:02.100,BUY,LIMIT,IOC,3,0.107153,0.10601,FILLED,3,3
2024-02-28 16:25:18.039,BUY,LIMIT,IOC,2,0.107436,0.10637,FILLED,2,2
2024-02-28 16:25:20.103,BUY,LIMIT,IOC,6,0.107528,0.10664,FILLED,6,6
2024-02-28 16:25:24.105,BUY,LIMIT,IOC,39,0.107766,0.10687,FILLED,35,39
2024-02-28 16:25:26.066,BUY,LIMIT,IOC,171,0.108224,0.10699,FILLED,55,171
2024-02-28 16:25:29.082,BUY,LIMIT,IOC,1,0.10826,0.10723,FILLED,1,1
2024-02-28 16:25:33.042,BUY,LIMIT,IOC,2,0.108326,0.10756,FILLED,2,2
2024-02-28 16:43:44.039,BUY,LIMIT,IOC,9,0.108653,0.10737,FILLED,9,9
2024-02-28 16:43:46.052,BUY,LIMIT,IOC,34,0.108722,0.108,FILLED,15,34
2024-02-28 16:43:52.047,BUY,LIMIT,IOC,30,0.109239,0.10802,FILLED,20,30
2024-02-28 16:43:54.067,BUY,LIMIT,IOC,1,0.109344,0.10811,FILLED,1,1
2024-02-28 16:43:56.060,BUY,LIMIT,IOC,2,0.109439,0.10822,FILLED,2,2
2024-02-28 16:43:57.088,BUY,LIMIT,IOC,241,0.109484,0.108274,FILLED,1,241
2024-02-28 16:44:06.034,BUY,LIMIT,IOC,13,0.109893,0.10857,FILLED,5,13
2024-02-28 16:44:49.039,BUY,LIMIT,IOC,100,0.109995,0.109005,FILLED,52,100
2024-02-28 16:44:50.054,BUY,LIMIT,IOC,100,0.110044,0.10907,FILLED,100,100
2024-02-28 16:45:03.044,BUY,LIMIT,IOC,3,0.110695,0.10943,FILLED,3,3
2024-02-28 16:45:19.059,BUY,LIMIT,IOC,6,0.111081,0.10997,FILLED,6,6
2024-02-28 16:45:45.080,BUY,LIMIT,IOC,4,0.111843,0.11066,FILLED,4,4
2024-02-28 16:45:47.097,BUY,LIMIT,IOC,48,0.112056,0.110866,FILLED,9,48
2024-02-28 16:46:00.088,BUY,LIMIT,IOC,398,0.112565,0.111662,FILLED,304,398
2024-02-28 16:46:03.052,BUY,LIMIT,IOC,3,0.112832,0.11129,FILLED,3,3
2024-02-28 16:46:09.077,BUY,LIMIT,IOC,1,0.112976,0.11179,FILLED,1,1
2024-02-28 16:46:11.059,BUY,LIMIT,IOC,1,0.113301,0.11206,FILLED,1,1
2024-02-28 16:46:42.030,BUY,LIMIT,IOC,85,0.113437,0.112012,FILLED,18,85
2024-02-28 16:48:04.104,BUY,LIMIT,IOC,1,0.113547,0.11249,FILLED,1,1
2024-02-28 16:48:11.034,BUY,LIMIT,IOC,6,0.113961,0.11292,FILLED,6,6
2024-02-28 16:48:13.066,BUY,LIMIT,IOC,862,0.114093,0.113849,FILLED,846,862
2024-02-28 16:48:15.057,BUY,LIMIT,IOC,20,0.114793,0.11386,FILLED,20,20
2024-02-28 16:48:29.030,BUY,LIMIT,IOC,2,0.115141,0.11413,FILLED,2,2
2024-02-28 16:49:02.037,BUY,LIMIT,IOC,177,0.115647,0.114219,FILLED,8,177
2024-02-28 16:49:07.036,BUY,LIMIT,IOC,50,0.115751,0.115028,FILLED,42,50
2024-02-28 16:49:09.032,BUY,LIMIT,IOC,31,0.116318,0.115094,FILLED,15,31
2024-02-28 16:49:12.071,BUY,LIMIT,IOC,20,0.116534,0.115825,FILLED,12,20
2024-02-28 16:49:14.022,BUY,LIMIT,IOC,525,0.116771,0.115811,FILLED,397,525
2024-02-28 16:49:15.063,BUY,LIMIT,IOC,5,0.11701,0.11592,FILLED,4,5
2024-02-28 16:49:18.045,BUY,LIMIT,IOC,49,0.117244,0.116181,FILLED,3,49
2024-02-28 16:49:20.019,BUY,LIMIT,IOC,211,0.117608,0.11666,FILLED,111,211
2024-02-28 16:49:32.041,BUY,LIMIT,IOC,139,0.118141,0.117081,FILLED,28,139
2024-02-28 16:52:04.059,BUY,LIMIT,IOC,4,0.118212,0.11701,FILLED,4,4
2024-02-28 16:52:06.041,BUY,LIMIT,IOC,67,0.11827,0.117304,FILLED,6,67
2024-02-28 16:52:18.037,BUY,LIMIT,IOC,5793,0.118714,0.117692,FILLED,15,5793
2024-02-28 16:52:23.091,BUY,LIMIT,IOC,759,0.119186,0.11807,FILLED,7,759
2024-02-28 16:52:24.102,BUY,LIMIT,IOC,29,0.119244,0.11828,FILLED,29,29
2024-02-28 16:52:35.048,BUY,LIMIT,IOC,1489,0.11966,0.118594,FILLED,302,1489
2024-02-28 16:55:54.069,BUY,LIMIT,IOC,1,0.119973,0.11845,FILLED,1,1
2024-02-28 16:56:59.088,BUY,LIMIT,IOC,3,0.120155,0.1188,FILLED,3,3
2024-02-28 16:57:02.037,BUY,LIMIT,IOC,1000,0.120307,0.119042,FILLED,826,1000
2024-02-28 16:57:03.053,BUY,LIMIT,IOC,71,0.120381,0.119025,FILLED,52,71
2024-02-28 16:57:37.042,BUY,LIMIT,IOC,18,0.120536,0.1193,FILLED,9,18
2024-02-28 16:57:46.067,BUY,LIMIT,IOC,38,0.120698,0.11947,FILLED,38,38
2024-02-28 16:59:07.034,BUY,LIMIT,IOC,78,0.121211,0.11958,FILLED,78,78
2024-02-28 17:01:34.057,BUY,LIMIT,IOC,9227,0.12238,0.121479,FILLED,254,9227
2024-02-28 17:01:36.054,BUY,LIMIT,IOC,11,0.122271,0.12094,FILLED,11,11
2024-02-28 17:01:38.098,BUY,LIMIT,IOC,63,0.122478,0.12126,FILLED,63,63
2024-02-28 17:01:57.118,BUY,LIMIT,IOC,252,0.122796,0.121776,FILLED,159,252
2024-02-28 17:02:02.090,BUY,LIMIT,IOC,8,0.123082,0.12193,FILLED,8,8
2024-02-28 17:02:12.058,BUY,LIMIT,IOC,37317,0.125349,0.122,FILLED,37317,37317
2024-02-28 17:02:16.073,BUY,LIMIT,IOC,4,0.123785,0.123214,FILLED,2,4
2024-02-28 17:02:37.052,BUY,LIMIT,IOC,20,0.124481,0.12372,FILLED,20,20
2024-02-28 17:02:38.092,BUY,LIMIT,IOC,3,0.124698,0.12341,FILLED,3,3
2024-02-28 17:06:36.109,SELL,LIMIT,IOC,2114,0.116728,0.117821,FILLED,900,2114
2024-02-28 17:23:13.036,SELL,LIMIT,IOC,176,0.114702,0.11585,FILLED,120,176
2024-02-28 17:23:19.051,SELL,LIMIT,IOC,358,0.114008,0.115093,FILLED,35,358
2024-02-28 17:23:22.050,SELL,LIMIT,IOC,2313,0.113091,0.114304,FILLED,1,2313
2024-02-28 17:25:07.042,SELL,LIMIT,IOC,230,0.112714,0.113884,FILLED,94,230
2024-02-28 17:25:08.117,SELL,LIMIT,IOC,1352,0.112592,0.113072,FILLED,304,1352
2024-02-28 17:25:09.037,SELL,LIMIT,IOC,31,0.112382,0.11314,FILLED,31,31
2024-02-28 17:25:14.063,SELL,LIMIT,IOC,104,0.111845,0.11392,FILLED,104,104
2024-02-28 17:25:58.027,SELL,LIMIT,IOC,223,0.111883,0.112832,FILLED,214,223
2024-02-28 17:26:10.054,SELL,LIMIT,IOC,546,0.110224,0.110278,FILLED,466,546
2024-02-28 17:26:11.087,SELL,LIMIT,IOC,2293,0.110022,0.110186,FILLED,1912,2293
2024-02-28 17:26:17.110,SELL,LIMIT,IOC,116,0.109182,0.110588,FILLED,3,116
2024-02-28 17:30:29.075,SELL,LIMIT,IOC,1,0.109106,0.10997,FILLED,1,1
2024-02-28 17:30:30.079,SELL,LIMIT,IOC,356,0.108763,0.109567,FILLED,280,356
2024-02-28 17:31:05.095,SELL,LIMIT,IOC,1,0.107697,0.1084,FILLED,1,1
2024-02-28 17:31:10.061,SELL,LIMIT,IOC,25255,0.106345,0.107297,FILLED,3356,25255
2024-02-28 17:31:37.046,SELL,LIMIT,IOC,1,0.1066,0.1066,FILLED,1,1
2024-02-28 17:31:38.058,SELL,LIMIT,IOC,151,0.105537,0.105537,FILLED,151,151
2024-02-28 17:31:42.076,SELL,LIMIT,IOC,1,0.105109,0.105109,FILLED,1,1
2024-02-28 17:31:43.064,SELL,LIMIT,IOC,103,0.104266,0.104266,FILLED,103,103
2024-02-28 17:31:45.035,SELL,LIMIT,IOC,5,0.103739,0.103739,FILLED,5,5
2024-02-28 17:31:46.072,SELL,LIMIT,IOC,333,0.103573,0.103573,FILLED,333,333
2024-02-28 17:31:47.060,SELL,LIMIT,IOC,1,0.103202,0.103202,FILLED,1,1
2024-02-28 17:31:48.115,SELL,LIMIT,IOC,161,0.102883,0.102883,FILLED,161,161
2024-02-28 17:31:51.049,SELL,LIMIT,IOC,149,0.102492,0.102492,FILLED,149,149
2024-02-28 17:31:53.079,SELL,LIMIT,IOC,70,0.101537,0.101537,FILLED,70,70
2024-02-28 17:32:11.065,BUY,LIMIT,IOC,80,0.106928,0.105245,FILLED,53,80
2024-02-28 17:42:47.068,BUY,LIMIT,IOC,26,0.110516,0.109328,FILLED,13,26
2024-02-28 17:44:40.565,SELL,LIMIT,IOC,1500,0.109365,0.110349,FILLED,66,1500
2024-02-28 18:05:49.094,SELL,LIMIT,IOC,130,0.106106,0.10734,FILLED,130,130
2024-02-28 18:06:00.104,SELL,LIMIT,IOC,2,0.10579,0.10715,FILLED,2,2
2024-02-28 18:10:16.071,SELL,LIMIT,IOC,2,0.105424,0.10664,FILLED,2,2
2024-02-28 18:21:56.092,SELL,LIMIT,IOC,72,0.104915,0.106132,FILLED,64,72
2024-02-28 18:21:58.063,SELL,LIMIT,IOC,7,0.10482,0.10586,FILLED,7,7
2024-02-28 18:22:04.087,SELL,LIMIT,IOC,57,0.104293,0.10563,FILLED,57,57
2024-02-28 18:22:52.080,SELL,LIMIT,IOC,64,0.103915,0.1049,FILLED,13,64
2024-02-28 18:22:54.062,SELL,LIMIT,IOC,273,0.10355,0.10493,FILLED,243,273
